source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,dist
513619234669893120,37.08790486899839,0.02442891460130198,62.21921248267924,0.02564458691690654,16.650070803297115,0.03473578142786069,172.27860199008887,0.04231104072033814,46.5459158864053,0.05887054109584722,7.616715,-61.94161992283743,0.12482895939836684,"Gaia DR2 513619234669893120",37.0863134377854,62.2190120675385,16.6501,172.279,46.546,-61.94,2.376956118057247E-8
513620643419170048,37.113536059243,0.018610777382348717,62.21129165605615,0.019710600473000155,0.5604482340803969,0.02676939849124986,3.548173790218282,0.03194205517647586,-2.9197301104289317,0.04639193540039607,14.677266,,,"Gaia DR2 513620643419170048",37.1135032911978,62.2113042271125,0.0,0.0,0.0,0.0,1.9784185295079013E-5
513620471620472576,37.148588284777354,0.021655422345450075,62.216677934876486,0.023154636707927688,0.5638482370513794,0.03004026828368604,3.413909530743849,0.03739538907020138,1.2053641513667417,0.05322223990243586,12.91845,-41.18403785688652,0.4213046577099444,"Gaia DR2 513620471620472576",37.1485567510808,62.2166727451106,0.0,0.0,0.0,0.0,1.558806217570962E-5
513620402900999680,37.179351957376994,0.02032231910633688,62.20712198755358,0.02202115560563195,0.2472426607322835,0.029571139872381625,1.1354498208802188,0.03549123952650153,0.45973173525910865,0.04929930582074924,14.972388,,,"Gaia DR2 513620402900999680",37.1793414727395,62.2071200081526,0.0,0.0,0.0,0.0,5.274260886965516E-6
513620505980209280,37.19436615898246,0.016247050743154634,62.2169318794366,0.017001419734330177,1.3781455638096358,0.023501068058060258,1.3817715389109875,0.028093305809559287,-0.7029133593018406,0.03913038110964623,14.334359,,,"Gaia DR2 513620505980209280",37.194353395685,62.2169349058685,0.0,0.0,0.0,0.0,6.674832898033311E-6
513619784425703936,37.214066086593185,0.014192822280321404,62.21416029778984,0.01407096763310372,0.8226389887865191,0.019998667341871737,6.705055101676011,0.02397975388437074,-4.891560237371672,0.03279936059349096,13.428595,,,"Gaia DR2 513619784425703936",37.2140041582606,62.2141813586604,0.0,0.0,0.0,0.0,3.573484680150451E-5
513620540339946112,37.21063171623487,0.47692416076652266,62.220175861134194,0.4741094996906245,3.9491675596363622,0.7122944633441164,-1.4889046669046482,0.84348135461552,5.977961585258328,1.0700832986837796,15.677449,,,"Gaia DR2 513620540339946112",37.2106454705762,62.2201501226878,0.0,0.0,0.0,0.0,2.652475993039903E-5
513619784425700992,37.22717927084474,0.026295518576905656,62.22104428614558,0.02739111481016902,0.110303911564383,0.03837875506280879,-0.04658204952145939,0.04465040612041417,-0.34101052251152064,0.06124993107440808,14.874427,,,"Gaia DR2 513619784425700992",37.2271797011775,62.2210457543853,0.0,0.0,0.0,0.0,1.481874774837852E-6
513620162382821376,37.24360590950413,0.01979475527038786,62.22329634755593,0.020747091530226077,0.38519873733978865,0.028859423783362616,-0.9817320538790371,0.03451971470852867,-0.24155057454025364,0.04842894135299247,14.983799,,,"Gaia DR2 513620162382821376",37.2436149795852,62.223297387565,0.0,0.0,0.0,0.0,4.352966723289035E-6
513620093663346560,37.25556655540753,0.022535592122783693,62.21682131911796,0.023634093427381632,0.19708750684099452,0.0336439120816124,1.0256125256579236,0.03856831989127336,-0.6689857921246763,0.051924796239253064,13.72558,-40.199721739495004,0.6778387600416651,"Gaia DR2 513620093663346560",37.2555570819531,62.2168241994731,0.0,0.0,0.0,0.0,5.272192829330428E-6
