source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,dist
513991419359381376,37.53068047479003,0.06224445307025059,62.21028361867633,0.062356329718691005,0.47028991615269145,0.0871698416855059,-0.6942921137582476,0.10233403976743521,0.007863089793305963,0.12641554724638138,15.356837,,,"Gaia DR2 513991419359381376",37.5306868864902,62.2102835848212,0.0,0.0,0.0,0.0,2.989504991773195E-6
513991762957004416,37.58367687756966,0.01460149206488442,62.21601937912444,0.016941829775532827,0.9872520252276171,0.019698132184602028,1.0021821143698613,0.023568012077911434,-4.590222976717125,0.036200921949591,13.115083,,,"Gaia DR2 513991762957004416",37.5836676207797,62.2160391425842,0.0,0.0,0.0,0.0,2.0229017627485083E-5
513991556798575616,37.60381935899445,0.019092385150712956,62.20893992556532,0.02139590106949175,0.5853429529293679,0.024847763451267036,-0.48644892787535143,0.030985565209656386,2.48637819345183,0.04524079051710877,14.421945,,,"Gaia DR2 513991556798575616",37.6038238510875,62.2089292203258,0.0,0.0,0.0,0.0,1.0908198784669143E-5
513991522438846080,37.59646246787778,0.02254988214796311,62.19818617638741,0.026966210968410523,0.7118154480488237,0.030159049771404104,-1.008954017351389,0.03847471186056417,-0.8225945625188917,0.0582647293440461,12.625072,,,"Gaia DR2 513991522438846080",37.5964717817108,62.1981897181137,0.0,0.0,0.0,0.0,5.604917320362732E-6
513991075762254080,37.59081560423838,0.018878057570478574,62.19026516734672,0.022436651297961928,0.912426044768734,0.02509033154351647,-0.330988655576135,0.03131197465538944,-4.41324431977214,0.04764631292073375,14.6332035,,,"Gaia DR2 513991075762254080",37.5908186588539,62.1902841688153,0.0,0.0,0.0,0.0,1.9054833806068695E-5
513991075762257792,37.58088297540213,0.034764339132221454,62.18334644524936,0.03812998718348722,0.9048494557613739,0.04480436436737317,8.15150379564301,0.0559155543126163,0.7898641638711421,0.0794937403902854,15.984069,,,"Gaia DR2 513991075762257792",37.5808077643877,62.183343044425,0.0,0.0,0.0,0.0,3.5261132986766164E-5
513991041402525952,37.57510890258921,0.02707785484738388,62.1725385847304,0.030147605876839446,0.332121516084534,0.03491777051558851,-0.9976931257799382,0.04478166742609777,-0.9167473054315368,0.06479265274422104,15.505297,,,"Gaia DR2 513991041402525952",37.57511810465979,62.1725425318366,0.0,0.0,0.0,0.0,5.833697638744525E-6
513991041402529664,37.565346609702175,0.024156813365974188,62.16576827460802,0.02866801822189455,0.056318728440216716,0.03276719652741385,-0.6102379475406499,0.04032983302280045,-0.30580238254060454,0.06122630884759417,15.324029,,,"Gaia DR2 513991041402529664",37.5653522368788,62.1657695912571,0.0,0.0,0.0,0.0,2.938854559834618E-6
513991007042793856,37.550364731626146,0.021206214494419433,62.16348413924377,0.02517761439616736,0.29459649256762094,0.02871988586146455,-1.1710489810537916,0.03577779755943833,0.5494516926545993,0.054569915053959445,14.542803,,,"Gaia DR2 513991007042793856",37.5503755293833,62.1634817735486,0.0,0.0,0.0,0.0,5.569420197999176E-6
513990972682789376,37.5239762506223,0.024949951665211717,62.16038253132027,0.026103558035445992,0.08104729402542063,0.03405355700213102,-1.8508396480212923,0.043124623654070125,0.07299753929003935,0.05772424367678696,14.936546,,,"Gaia DR2 513990972682789376",37.5239933146993,62.1603822170243,0.0,0.0,0.0,0.0,7.975088455766148E-6
