source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,phot_variable_flag
337154073743193088,40.493321436616185,0.06617984617353312,42.7675348945523,0.03596305165151171,1.9894846078677952,0.08091768009608868,1.482878730048042,0.08021654837498424,-5.150604393558284,0.0765634711629175,11.83637,-3.8355275158047917,5.750361868860177,"NOT_AVAILABLE"
337153597003194624,40.49033561033182,0.051687324682007305,42.73789941464849,0.03620150657911996,1.1279939968175305,0.06527562503404317,2.46856478124094,0.07611094815101666,1.2794816670006843,0.07395417996628775,12.7765875,-32.19554566515566,1.248232171280127,"NOT_AVAILABLE"
337153493923993344,40.44141000551354,0.034804079345750104,42.7138924017508,0.022162638608203077,1.8848438799000808,0.04240805570325104,0.2635861157254842,0.04787174057509989,-5.197446720714103,0.04555850432296825,13.050076,-6.849702181248542,1.666694737517329,"NOT_AVAILABLE"
337153974960313344,40.507381459809935,0.31670849160971576,42.74830920948911,0.2772793563428847,0.018877809751093988,0.3891584235878619,1.0977593144751325,0.5882501801001802,-5.399768738190967,0.5659369888284111,9.705938,,,"NOT_AVAILABLE"
337153837521355520,40.54210222792657,0.055223710081613156,42.75310838054109,0.04040742189004407,1.9826352331082204,0.07201704196643438,0.6691414373745581,0.07991834092694043,-6.066205258380643,0.08045317058254951,11.145508,,,"NOT_AVAILABLE"
337153837521356928,40.55402097899317,0.08022663120558522,42.74706469977801,0.06220407075633747,2.0191368985614155,0.1065545214234131,1.6846310686731827,0.12079613078050362,-5.060649618842151,0.12575987309820427,9.923235,,,"NOT_AVAILABLE"
337152012158896256,40.43821592236098,0.03543559446319501,42.70454815181679,0.0235092511703742,0.47353178728909706,0.04162547650500888,1.429098266773643,0.04958836385110218,-4.094473838366905,0.049972022613362296,13.534069,,,"NOT_AVAILABLE"
337153493924213888,40.44615370834169,0.05735311769155899,42.71567219288517,0.035670738918194354,1.9034032060587427,0.06889642458327017,0.4944629244925387,0.07786198006881737,-5.768111642453199,0.0767440767174236,11.191233,,,"NOT_AVAILABLE"
337153459564251520,40.46941425001991,0.04392689272011616,42.717606371750485,0.025101046623732765,0.5654454281990703,0.05285502184713506,-0.009317636245252447,0.06859713675286101,-1.3456122472525671,0.05378257292210674,13.307842,,,"NOT_AVAILABLE"
337153631361117952,40.46779219872438,0.05285692507785091,42.743733947529314,0.03380367485922795,2.044676312352882,0.06285863683696322,0.599172052268363,0.07688887778705485,-5.438646992335187,0.07373725686436228,12.088861,2.8993721715904623,9.524052133532432,"NOT_AVAILABLE"
337154112399259008,40.52669446314544,0.0641077370753994,42.76575185123858,0.0385141392102957,1.7415985680775927,0.0713077134940826,0.6339776994399087,0.08980078415604618,-5.235412928089799,0.08882847318949912,10.701713,,,"NOT_AVAILABLE"
337163733124237824,40.41663598226982,0.10053687734153587,42.7056398849371,0.0420296597995487,0.47482857700018394,0.11927783603119264,-0.8902402177373406,0.08672084641283975,-1.1943144494551938,0.0883991150525088,10.945272,-48.33343377210595,2.6479332532092896,"NOT_AVAILABLE"
337165652975852160,40.43407129133195,0.03553021435765359,42.7687499859967,0.024954191943349847,1.94856940470182,0.04224823064293291,0.9610582967425236,0.054485620375000945,-5.925723851358306,0.04874075572386635,14.258711,,,"NOT_AVAILABLE"
337164003707585920,40.39013661971836,0.0487841558544499,42.71299278770965,0.03294433425098101,0.5857929706378872,0.0568770158175414,0.9060424451452291,0.07320115833804997,1.18999853313562,0.06654448713804684,12.0100155,-100.59889926451405,1.2178838011805806,"NOT_AVAILABLE"
337165481176331008,40.4520216751179,0.08028274641493233,42.77058091426563,0.048315310861113854,1.9013883663646327,0.09574305294292612,0.8852009243810939,0.10697326378189989,-5.814526473818964,0.09855806200957255,8.993172,,,"NOT_AVAILABLE"
337165584255547008,40.39425538532705,0.04793747455960443,42.764400180584495,0.03144979191325275,2.0760674799346797,0.057448671807870624,0.8872803491202086,0.06963139421726561,-5.665184255192452,0.0637283186670175,12.870287,,,"NOT_AVAILABLE"
337165657269539712,40.42242324502674,0.0807742501040248,42.7716283941714,0.05150312333179579,1.8291086164491495,0.06671421660306286,0.6177185064523885,0.1400302674385266,-5.891677037969887,0.10857311487033054,10.45006,,,"NOT_AVAILABLE"
337165275017903744,40.44747916465794,0.04691319508976161,42.727407490170606,0.02663811000072878,2.033293259278873,0.05448547715026772,1.0821735937882146,0.05713088088876715,-5.579545573535113,0.055290959277022156,13.007686,,,"NOT_AVAILABLE"
337165382393453056,40.463920999513206,0.05350792551545037,42.74972572866523,0.027627083455312097,0.8078413541483566,0.055486309890344546,-1.7401934434977349,0.07403324302258674,-1.510395575112597,0.05687555698405747,14.307448,,,"NOT_AVAILABLE"
337166378825857664,40.40318860276056,0.04071037363501881,42.788298204437055,0.03284389268097655,0.5687365371215808,0.052840858474467824,-0.5368666512568019,0.06425378353003168,-0.06632042107125091,0.059528950758968156,14.462487,,,"NOT_AVAILABLE"
