source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,dist
337152531851323776,40.52228131419427,0.03774551873519346,42.681973845486915,0.027686460931740518,0.7644866427247676,0.049578316152781424,1.8195550473427988,0.05556592675985853,-4.5244084847906265,0.053310160735579655,13.972701,,,"Gaia DR2 337152531851323776",40.5222706572765,42.6819933255785,0.7645,1.82,-4.524,0.0,2.5981871319920246E-9
337153322125297408,40.524071294619475,0.08175317657705138,42.70739150081594,0.06509190573227153,2.0515384503060465,0.10947946498567876,1.2891101116992578,0.13105101699833432,-6.29526729086699,0.12959078557420034,8.324035,,,"Gaia DR2 337153322125297408",40.5240637413629,42.7074186054388,2.0515,1.289,-6.295,0.0,1.2451768875955076E-9
337152566211055104,40.527492081958606,0.0577692516913867,42.70322176529918,0.04069529631265813,1.6143431788776204,0.07417340720546213,10.010780297977643,0.09097238577923598,-3.7505268037181057,0.08587520211599958,12.334158,-25.149324251484515,0.5147855131915962,"Gaia DR2 337152566211055104",40.527433429948,42.7032379133857,0.0,0.0,0.0,0.0,4.602761198462457E-5
337152566211055744,40.52848771804158,0.06893477452325547,42.69951290192691,0.07020803165488664,0.041214738495882405,0.12681797944328088,-1.1615050049190607,0.11098414325628185,-8.25233638699086,0.10884778766843485,14.035502,,,"Gaia DR2 337152566211055744",40.5284945227615,42.6995484328195,0.0412,-1.162,-8.252,0.0,2.5741710792610335E-9
337152561914712320,40.5362924613689,0.03345966472208548,42.69635234798623,0.024109422761510346,1.9951811987187114,0.04347985514411119,0.6088021898637643,0.048164406009840684,-5.967805810838485,0.047073732607967315,13.258907,,,"Gaia DR2 337152561914712320",40.5362888948609,42.6963780427056,1.9952,0.609,-5.968,0.0,1.1928044271398096E-9
337152944168176640,40.53909235591628,0.2020947000981638,42.70150916022301,0.22020613174835774,1.1404115472400254,0.30079248926242586,-0.2754364571618708,0.3268201257103791,-6.332968106686197,0.3018906393649744,13.307088,,,"Gaia DR2 337152944168176640",40.5390939696226,42.701536427169,1.1404,-0.275,-6.333,0.0,1.884739195749693E-9
337152875448699392,40.554729654052366,0.1833216549301876,42.699192337924345,0.15206018346690328,2.1777063642684404,0.21422440569777293,1.6203988683607202,0.31687409947299,-6.763332025267104,0.37522514636844495,8.394316,,,"Gaia DR2 337152875448699392",40.5547201609359,42.6992214578257,0.0,0.0,0.0,0.0,2.9944002109308994E-5
337153425204519040,40.46676507977691,0.05187988783464083,42.701854608469525,0.03731529220610735,0.5164594592707827,0.06742289561369391,-2.3494467848138787,0.07207102710256498,-2.2677653756646654,0.06913419178772269,15.027414,,,"Gaia DR2 337153425204519040",40.4667788446109,42.7018643724585,0.5165,-2.349,-2.268,0.0,2.1749372128148283E-9
337153253405824384,40.485363466640166,0.4227283212037572,42.70520904235814,0.3374319509219348,-0.12810977121052736,0.5698088408228964,-1.7145411519582674,0.6479700214553944,0.29098436892416546,0.608692533420997,16.068165,,,"Gaia DR2 337153253405824384",40.4853735122583,42.7052077895083,0.0,0.0,0.0,0.0,7.487611464964992E-6
337153356485035904,40.48731666804019,0.05542147871613684,42.714760877154234,0.04005375664682752,0.6352235789420605,0.07194790624938979,-2.668180058125345,0.09212011969161457,-4.1752507847045255,0.09206382326541014,15.194497,,,"Gaia DR2 337153356485035904",40.4873323035072,42.7147788539274,0.6352,-2.668,-4.175,0.0,1.3295111496830354E-9
337153459564251520,40.46941425001991,0.04392689272011616,42.717606371750485,0.025101046623732765,0.5654454281990703,0.05285502184713506,-0.009317636245252447,0.06859713675286101,-1.3456122472525671,0.05378257292210674,13.307842,,,"Gaia DR2 337153459564251520",40.4694143046235,42.7176121653588,0.5654,-0.009,-1.346,0.0,2.1581020371011317E-9
337153597003194624,40.49033561033182,0.051687324682007305,42.73789941464849,0.03620150657911996,1.1279939968175305,0.06527562503404317,2.46856478124094,0.07611094815101666,1.2794816670006843,0.07395417996628775,12.7765875,-32.19554566515566,1.248232171280127,"Gaia DR2 337153597003194624",40.490321139214,42.7378939057682,0.0,0.0,0.0,0.0,1.1971368946403579E-5
337153974960313344,40.507381459809935,0.31670849160971576,42.74830920948911,0.2772793563428847,0.018877809751093988,0.3891584235878619,1.0977593144751325,0.5882501801001802,-5.399768738190967,0.5659369888284111,9.705938,,,"Gaia DR2 337153974960313344",40.5073750234873,42.7483324584932,0.0189,1.098,-5.4,0.0,1.4360761993877074E-9
337154112399259008,40.52669446314544,0.0641077370753994,42.76575185123858,0.0385141392102957,1.7415985680775927,0.0713077134940826,0.6339776994399087,0.08980078415604618,-5.235412928089799,0.08882847318949912,10.701713,,,"Gaia DR2 337154112399259008",40.52669074499549,42.7657743925997,1.7416,0.634,-5.235,0.0,1.7802644589111903E-9
337153837521355520,40.54210222792657,0.055223710081613156,42.75310838054109,0.04040742189004407,1.9826352331082204,0.07201704196643438,0.6691414373745581,0.07991834092694043,-6.066205258380643,0.08045317058254951,11.145508,,,"Gaia DR2 337153837521355520",40.542098304349,42.7531344989248,1.9826,0.669,-6.066,0.0,1.073836683108221E-9
337153837521356928,40.55402097899317,0.08022663120558522,42.74706469977801,0.06220407075633747,2.0191368985614155,0.1065545214234131,1.6846310686731827,0.12079613078050362,-5.060649618842151,0.12575987309820427,9.923235,,,"Gaia DR2 337153837521356928",40.5540111019546,42.7470864886857,2.0191,1.685,-5.061,0.0,2.1893693936570873E-9
337152978527902592,40.548787318591586,0.05793775270670754,42.73004451397067,0.05692217280179363,1.9471909233030897,0.10488333390708808,0.7155375184534827,0.09948304448933903,-5.804636930853455,0.09362792181914736,15.277863,,,"Gaia DR2 337152978527902592",40.5487831245265,42.7300695061574,1.9472,0.716,-5.805,0.0,2.530647825572222E-9
337153081607118080,40.55398122621569,0.03899422349539586,42.72750787517079,0.03799982405464762,1.926317126273732,0.07125932271876538,0.46314893460291273,0.07131983068613756,-5.598180808135995,0.06818599376406312,13.45357,,,"Gaia DR2 337153081607118080",40.5539785116169,42.7275319784492,1.9263,0.463,-5.598,0.0,1.0089801125737436E-9
337152978527905664,40.55275398081897,0.5040804536202064,42.722010611795085,0.4149859230647065,1.5752620372718054,0.7009132626439759,5.025511725953956,0.7647827136898759,-3.430596679565698,0.6750969434560687,14.532167,,,"Gaia DR2 337152978527905664",40.5527245280093,42.7220253824159,1.5753,5.026,-3.431,0.0,2.727615855641701E-9
337153695786800256,40.529807194328235,1.6308649114161666,42.72197640825823,1.3060904452047886,,,,,,,15.358773,,,"Gaia DR2 337153695786800256",40.5298071943282,42.7219764082582,0.0,0.0,0.0,0.0,3.8587722799943646E-14
