source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,dist
420964523671176960,1.344355151453423,0.022230791141712912,56.12312367169644,0.020433569387199365,0.1836468400651873,0.03513155960497148,-1.745598911905923,0.04728229394718671,-1.4445370244611073,0.037467473871824857,15.292637,,,"Gaia DR2 420964523671176960",1.3443686348376,56.1231298912301,0.0,0.0,0.0,0.0,9.75548323682093E-6
420964558030914304,1.3501595087494556,0.02458597903699465,56.137244918975675,0.02283336846784662,0.6241360131794166,0.03937614310734561,-2.908689553942526,0.05058969974432932,-3.4458720521602864,0.04139112734287351,14.895134,,,"Gaia DR2 420964558030914304",1.3501819843541,56.1372597553672,0.0,0.0,0.0,0.0,1.94153866313721E-5
420964725531434624,1.3244895188731691,0.02315792751942449,56.149334627020416,0.021488784454550738,0.17810010654478098,0.038124754550778975,-2.1624600695164653,0.04912360910407785,0.05525884881528591,0.03933252438051956,15.316231,,,"Gaia DR2 420964725531434624",1.3245062335712,56.1493343890992,0.0,0.0,0.0,0.0,9.313631332804156E-6
420964695469863552,1.3291426112354043,0.028372938772166446,56.17002741833956,0.025835291874795864,0.21077484314644285,0.04499726865431397,-2.0106616015908316,0.05815177389085934,-0.9723979817739146,0.04684723864894456,15.861542,,,"Gaia DR2 420964695469863552",1.3291581609855,56.1700316050521,0.0,0.0,0.0,0.0,9.616261370190003E-6
420965107786724096,1.3517774406862424,0.027348229215791595,56.17446355648454,0.02349792497849783,0.48428863133120154,0.04178014214037229,3.3648307528646444,0.054711803194448,-3.773349980691309,0.04304946250731337,15.586416,,,"Gaia DR2 420965107786724096",1.351751415253,56.1744798028498,0.0,0.0,0.0,0.0,2.176766264521558E-5
420964454951694592,1.3697384079058819,0.024832617433316044,56.181203854864336,0.022097809739364302,0.48195375853716454,0.038489559961740846,-2.8176693109203392,0.05015191180243506,-2.238107788819623,0.040599914206629534,15.430484,,,"Gaia DR2 420964454951694592",1.3697602051177,56.1812134911598,0.0,0.0,0.0,0.0,1.5493053817653183E-5
420964386232348928,1.3907526714052505,0.03292299936412154,56.182224605920474,0.02932101752548536,0.4012998485478699,0.05011373800109868,-7.2501521146884835,0.06983612043161533,-5.214927028154954,0.05468997028774461,16.004461,,,"Gaia DR2 420964386232348928",1.390808759377,56.1822470590658,0.0,0.0,0.0,0.0,3.845229199826405E-5
420964386232219648,1.3907476779173094,0.02343116661381625,56.17072369058936,0.022480412992462676,1.013635650935396,0.0353427318693611,-12.226548941923587,0.04800062928737583,-2.3408709055447368,0.04077299443788611,10.349059,-30.622825255753003,0.4919090376491472,"Gaia DR2 420964386232219648",1.3908422354319,56.1707337692981,1.0136,-12.227,-2.341,-30.62,2.0802391135052504E-9
420964317512743808,1.376592357088968,0.017532861338698476,56.15815413942628,0.015869403485127147,0.10028990150909103,0.027397148772810055,-3.224980844023847,0.035325081407926395,-0.18577590123804433,0.028857354398520208,14.50054,,,"Gaia DR2 420964317512743808",1.3766172902462,56.1581549392922,0.0,0.0,0.0,0.0,1.3908353426647387E-5
420963905195885824,1.3730806165059044,0.019459171378340776,56.134898728071526,0.018667242091911923,0.1387105467150839,0.031207322708322865,-1.634876802815959,0.039766330778554834,-0.6540678182213973,0.03362240477865894,14.98539,,,"Gaia DR2 420963905195885824",1.3730932485144,56.1349015441962,0.0,0.0,0.0,0.0,7.581479255079628E-6
