source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,phot_variable_flag
513615008422120832,37.4571045709891,0.014735177907741289,62.07376973750705,0.015770816839556417,0.34881258065547144,0.020738419377523073,2.6283731535355765,0.02585594198706229,-2.5970119976309,0.03628546982439162,13.732299,,,"NOT_AVAILABLE"
513614974062383360,37.429845946173984,0.016355500679246727,62.07454133441672,0.016468853872580888,0.9002835974228723,0.02186666808212955,-0.056633567293129516,0.02727613576519067,-2.8705051010134772,0.03680228858669351,14.351376,,,"NOT_AVAILABLE"
513603257391604352,37.45917862073769,0.012356330864207602,62.06128650637651,0.013703376329085071,1.488872152014741,0.01720868646718538,-3.619532650331654,0.020657529095679666,-1.8818092118960323,0.030899609653789947,13.548839,,,"NOT_AVAILABLE"
513601466386006016,37.393190613403,0.018413650916620554,61.99319691704252,0.019168300482478768,0.7460764583036411,0.024218465901423212,-4.6003897074828615,0.03117157989222239,0.9845392901287568,0.04280384085948473,12.153213,-57.925497667465756,0.47601679921983836,"NOT_AVAILABLE"
513615042781850112,37.467767414067836,0.012722898822054147,62.092495313473115,0.013287516590187788,0.41374166399225526,0.017070528308860185,-1.3634685121116057,0.021259995765124436,-0.3553137133705265,0.029648368739822323,13.449687,-58.23478070903184,0.6984383364436044,"NOT_AVAILABLE"
513603188672284544,37.48084907139315,0.020369771025573972,62.051044322389025,0.020196193459090617,1.2069065525504843,0.027759959378069517,5.552347306021817,0.03291305827867958,-1.5768723022910658,0.04539697603287062,15.058381,,,"NOT_AVAILABLE"
513613457934694272,37.39260838264663,0.020578954356784227,62.0465383736315,0.022064251161254066,0.47216300615836376,0.02794711145971517,-1.2222051391860214,0.033775679472651844,0.1139055666534121,0.04940792142542802,12.029709,,,"NOT_AVAILABLE"
513601019709748864,37.38493123632573,1.0421528986132773,61.97725966768899,1.0877374497742955,,,,,,,15.31321,,,"NOT_AVAILABLE"
513603497909915776,37.61746234697766,0.024533548177390976,62.09389719605683,0.02923621953111435,0.29098942918494336,0.03621620042499755,1.6649463402902929,0.04101992777654322,1.9994187231553213,0.06092755447000072,15.48507,,,"NOT_AVAILABLE"
513603497909917952,37.61123932505431,0.024343368007274695,62.08246314902009,0.027203733925232263,0.21071904008527212,0.034775202511045766,0.9421567491181619,0.04003165811792716,0.09975626404937957,0.05825877497641523,15.129133,,,"NOT_AVAILABLE"
513603119952661248,37.45903027806651,0.02569319017633737,62.038184989112324,0.026591565950129292,0.9618549271514996,0.035901070373090725,-1.2885133860122782,0.04327639694245135,-8.78838258593975,0.05984812859918383,15.703902,,,"NOT_AVAILABLE"
513603704068348800,37.52239827403029,0.01738936021187192,62.08956191320614,0.018812428415429364,0.9648047690407953,0.024304810996641828,2.5624558154988124,0.02934472836666244,-2.0800200981327825,0.04228194602364008,14.843324,,,"NOT_AVAILABLE"
513614870983181696,37.42952657418523,0.014824006090300098,62.046193804447554,0.01568165524547264,1.3981642780216068,0.020292167103415824,-11.286156781496128,0.02476520340145816,1.479541822577628,0.035257324989451944,14.389671,,,"NOT_AVAILABLE"
513603291751491072,37.49876078956936,0.018694952496342784,62.07621104764621,0.020110543749071643,0.16371585793813115,0.02663119168913734,-0.8776088691355975,0.031127709021135753,0.521382443828561,0.045011779711930724,14.364348,,,"NOT_AVAILABLE"
513613393514437120,37.40329044009638,0.01310991956255602,62.035471678987946,0.014363333468271277,0.4123901754257896,0.017768961710230704,-1.081377628067923,0.021872635612111033,-0.13046466721848174,0.03178555616614098,13.736413,,,"NOT_AVAILABLE"
513613359154704128,37.39911189377015,0.04597606214988823,62.02300736846005,0.0499011507639151,0.6345527784625103,0.06296547110485239,0.20244200610008367,0.07657339092794185,-1.6162254084594274,0.10524028083349062,12.337074,,,"NOT_AVAILABLE"
513601157147534976,37.45725269349694,0.021117241371415105,61.97014176518689,0.023953310564289492,3.861371094797364,0.02867648828524321,35.597598191884295,0.03514457940537949,-22.3138626095129,0.0515617251579315,11.923601,16.96985192834986,0.5515608380860402,"NOT_AVAILABLE"
513602772055238016,37.510741374360194,0.05878086513952187,61.99848145994004,0.06416793044470744,1.4548257031837446,0.08165081392369271,1.5015936754388162,0.09704906517872566,-9.683983269226365,0.13112902307589505,12.138499,-40.225128252758694,0.8104091489449423,"NOT_AVAILABLE"
513602776355441024,37.50946693265851,0.01909542704712651,61.9926244537256,0.020458242340618722,0.41957364327948354,0.026758760868742477,-0.21109491955093151,0.03247573463198485,-0.38340472069166703,0.04530937019406406,15.139373,,,"NOT_AVAILABLE"
513600508612716032,37.504929681920295,0.014464756506488576,61.97453422902476,0.015994262310626662,0.41864430377548706,0.020634830746500025,-3.9667085730128386,0.02401836395045586,2.13400784487052,0.034812830113490296,13.757518,-46.50767796507875,1.0000086014307537,"NOT_AVAILABLE"
